ID Cliente,Etiqueta de rotatividade,Duração da conta (em meses),Chamadas locais,Minutos Local,Chamadas internacionais,Minutos Internacional,Plano Internacional Ativo,Plano internacional,Tarifas internacionais extras,Chamadas de atendimento ao cliente,Média mensal de GB para download,Plano de Dados Ilimitado,Cobranças extras de dados,Estado,Número de Telefone,Gênero,Idade,Menos de 30,Idoso,Grupo,Número de Clientes por Grupo,Proteção de Dispositivo & Online Backup,Tipo de Contrato,Modo de Pagamento,Cobrança Mensal,Total de Cobranças,Categoria de Rotatividade,Motivo da Rotatividade
1104-DDPI,Não,9,60,88.2,0,0,Não,Não,0,0,4,Sim,0,NY,360-1171,Feminino,60,Não,Não,Sim,6,Não,Mensal,Cartão de Crédito,21,187,,
8448-DYKP,Não,11,14,44.7,55,138.6,Sim,Sim,0,0,8,Sim,0,OR,331-7425,Prefer not to say,25,Sim,Não,Sim,6,Não,Mensal,Débito Automático,27,301,,
9532-MDAK,Não,31,146,344.6,0,0,Não,Não,0,0,4,Não,60,DC,400-9770,Masculino,35,Não,Não,Sim,6,Sim,Mensal,Débito Automático,39,1220,,
0614-FTGS,Não,1,2,4,0,0,Não,Não,0,0,0,Não,0,MA,347-7741,Feminino,41,Não,Não,Sim,6,Não,Mensal,Débito Automático,7,7,,
3551-RDJO,Não,3,5,11.1,18,60,Sim,Sim,0,0,3,Sim,0,ME,363-1069,Masculino,37,Não,Não,Sim,2,Não,Mensal,Débito Automático,35,98,,
8260-BACZ,Não,25,175,378.8,0,0,Não,Não,0,0,8,Não,16,ID,328-3266,Masculino,36,Não,Não,Sim,6,Não,Mensal,Cartão de Crédito,28,703,,
0352-PGIR,Não,7,37,62.2,0,0,Não,Não,0,0,24,Sim,0,MS,329-4391,Feminino,20,Sim,Não,Sim,4,Não,Mensal,Cartão de Crédito,17,121,,
7212-QRTE,Não,3,19,39.2,0,0,Não,Não,0,0,0,Não,0,NV,408-4195,Feminino,29,Sim,Não,Sim,2,Não,Mensal,Cartão de Crédito,8,25,,
3756-OTDI,Não,15,31,92.5,0,0,Não,Não,0,0,11,Sim,0,RI,366-6730,Masculino,54,Não,Não,Sim,3,Sim,Mensal,Cartão de Crédito,33,515,,
6238-CDHF,Não,8,29,65.9,0,0,Não,Não,0,0,4,Sim,0,IA,395-5285,Feminino,32,Não,Não,Sim,2,Não,Mensal,Débito Automático,30,244,,
7254-CYCO,Não,6,12,40.3,0,0,Não,Não,0,0,0,Não,0,OK,362-4596,Feminino,32,Não,Não,Sim,4,Não,Mensal,Cartão de Crédito,10,59,,
5860-TVYJ,Não,14,72,185.2,0,0,Não,Não,0,0,10,Sim,0,LA,401-3926,Feminino,32,Não,Não,Sim,2,Não,Mensal,Débito Automático,42,598,,
7459-IBVB,Não,14,63,122.9,0,0,Não,Não,0,0,3,Sim,0,SC,360-5779,Feminino,67,Não,Sim,Sim,2,Não,Mensal,Débito Automático,27,364,,
6258-MCHZ,Não,16,89,236.3,0,0,Não,Não,0,0,0,Não,0,AL,404-9680,Feminino,63,Não,Não,Sim,2,Não,Mensal,Débito Automático,7,103,,
9803-BAKD,Não,15,82,236.8,0,0,Não,Não,0,0,30,Sim,0,AR,405-5681,Feminino,19,Sim,Não,Sim,3,Sim,Mensal,Débito Automático,31,457,,
7323-IUNI,Não,24,139,316.9,0,0,Não,Não,0,0,0,Não,0,TN,332-6934,Masculino,21,Sim,Não,Sim,5,Não,2 Anos,Débito Automático,8,185,,
3745-IFII,Não,72,95,286.6,504,993.6,Sim,Sim,0,0,7,Sim,0,ME,353-7292,Masculino,45,Não,Não,Sim,6,Sim,2 Anos,Débito Automático,44,3129,,
0858-IRKT,Não,1,5,14,0,0,Não,Não,0,0,0,Não,0,DC,399-6786,Masculino,29,Sim,Não,Sim,6,Não,Mensal,Cartão de Crédito,9,9,,
0065-HPMG,Não,70,379,1122.6,0,0,Não,Não,0,0,27,Sim,0,MD,397-4030,Masculino,59,Não,Não,Sim,5,Sim,2 Anos,Débito Automático,34,2419,,
4781-XYRC,Não,13,59,171.7,0,0,Não,Não,0,0,6,Não,60,MI,367-1062,Masculino,53,Não,Não,Sim,3,Não,Mensal,Cartão de Crédito,22,287,,
1951-OGLN,Não,57,345,683.1,0,0,Não,Não,0,0,0,Não,0,PA,333-5609,Masculino,31,Não,Não,Sim,2,Não,2 Anos,Cheque,7,388,,
3320-PAOF,Não,61,177,365.3,0,0,Não,Não,0,0,2,Sim,0,DC,377-7177,Feminino,41,Não,Não,Sim,4,Sim,2 Anos,Cartão de Crédito,36,2177,,
4462-QQDE,Não,1,5,10,0,0,Não,Não,0,0,0,Não,0,AK,389-7073,Feminino,23,Sim,Não,Sim,5,Não,Mensal,Cheque,13,13,,
2964-QAIF,Não,71,396,1143.8,0,0,Não,Não,0,0,3,Sim,0,DC,371-1514,Feminino,37,Não,Não,Sim,2,Sim,2 Anos,Débito Automático,29,2053,,
6754-TEIK,Não,40,196,445,0,0,Não,Não,0,0,25,Sim,0,ME,398-4313,Masculino,31,Não,Não,Sim,3,Sim,Mensal,Débito Automático,39,1581,,
7642-PHFN,Não,38,115,307.1,0,0,Não,Não,0,0,4,Sim,0,AZ,405-6641,Masculino,43,Não,Não,Sim,5,Não,Mensal,Cartão de Crédito,33,1261,,
6195-GOIR,Não,50,119,297.4,0,0,Não,Não,0,0,0,Não,0,MO,393-2373,Masculino,45,Não,Não,Sim,4,Não,2 Anos,Cartão de Crédito,11,568,,
6094-QIVE,Não,37,84,222,0,0,Não,Não,0,0,7,Sim,0,RI,341-3464,Masculino,76,Não,Sim,Sim,6,Não,Anual,Débito Automático,30,1093,,
7015-YUGO,Não,27,168,406.8,0,0,Não,Não,0,0,29,Não,21,IA,330-9833,Feminino,72,Não,Sim,Sim,6,Não,Anual,Débito Automático,13,354,,
4138-VBEA,Não,37,218,521.5,0,0,Não,Não,0,0,0,Não,0,FL,338-8478,Feminino,36,Não,Não,Sim,2,Não,2 Anos,Cartão de Crédito,7,258,,
2165-WPAW,Não,67,274,735.3,0,0,Não,Não,0,0,12,Sim,0,IL,350-6639,Feminino,24,Sim,Não,Sim,4,Sim,Mensal,Débito Automático,33,2187,,
4581-URTT,Não,4,15,49.8,24,35.2,Sim,Sim,0,0,0,Não,0,CO,341-4463,Masculino,57,Não,Não,Sim,3,Não,Mensal,Cartão de Crédito,9,35,,
8864-PTFD,Não,72,232,577.4,0,0,Não,Não,0,0,7,Sim,0,MA,385-6778,Masculino,46,Não,Não,Sim,4,Sim,2 Anos,Cartão de Crédito,31,2222,,
4763-HJCN,Não,1,3,9,0,0,Não,Não,0,0,15,Sim,0,MS,417-6252,Masculino,60,Não,Não,Sim,6,Não,Mensal,Débito Automático,18,18,,
9797-ZHGT,Não,30,144,274.1,0,0,Não,Não,0,0,8,Sim,0,DE,332-5521,Masculino,68,Não,Sim,Sim,2,Não,Anual,Cheque,31,938,,
6598-NNNB,Não,16,17,65.3,0,0,Não,Não,0,0,10,Sim,0,DE,352-4418,Feminino,62,Não,Não,Sim,2,Não,Mensal,Débito Automático,23,370,,
0873-FSAZ,Não,41,61,165.3,0,0,Não,Não,0,0,0,Não,0,AZ,417-4404,Feminino,29,Sim,Não,Sim,3,Não,2 Anos,Cartão de Crédito,9,384,,
4589-XYSY,Não,5,22,49,0,0,Não,Não,0,0,0,Não,0,NM,351-9604,Feminino,40,Não,Não,Sim,2,Não,Mensal,Cartão de Crédito,8,44,,
1756-YCXA,Não,10,52,159.8,0,0,Não,Não,0,0,15,Sim,0,NH,355-1113,Feminino,22,Sim,Não,Sim,2,Não,Mensal,Débito Automático,28,275,,
5190-KFPF,Não,17,106,250,0,0,Não,Não,0,0,4,Sim,0,AR,419-6033,Feminino,48,Não,Não,Sim,6,Sim,Mensal,Débito Automático,41,677,,
6517-VSTJ,Não,18,71,144,0,0,Não,Não,0,0,14,Sim,0,MO,376-1713,Feminino,48,Não,Não,Sim,4,Não,Mensal,Débito Automático,22,393,,
8115-RDXG,Não,8,40,88.2,0,0,Não,Não,0,0,41,Sim,0,GA,333-7637,Masculino,26,Sim,Não,Sim,6,Sim,Mensal,Débito Automático,37,298,,
9002-VKFY,Não,5,34,77,25,48,Sim,Não,9.6,0,0,Não,0,UT,384-1621,Masculino,56,Não,Não,Sim,2,Não,Mensal,Cheque,10,54,,
2711-KNSV,Não,36,100,252.9,180,421.2,Sim,Não,105.3,0,6,Sim,0,UT,406-3890,Masculino,82,Não,Sim,Sim,2,Não,Anual,Débito Automático,31,1133,,
9181-IWNV,Não,7,56,117.1,14,53.2,Sim,Não,26.6,0,18,Sim,0,GA,403-8904,Feminino,46,Não,Não,Sim,3,Sim,Mensal,Débito Automático,23,166,,
3395-SLWY,Não,11,32,91.9,66,127.6,Sim,Não,31.9,0,0,Não,0,HI,377-9473,Masculino,51,Não,Não,Sim,6,Não,2 Anos,Cartão de Crédito,7,83,,
9231-ZARN,Não,73,219,362.8,146,489.1,Sim,Não,97.8,0,7,Sim,0,UT,401-5485,Masculino,60,Não,Não,Sim,5,Não,2 Anos,Cartão de Crédito,35,2546,,
7918-MIMI,Não,63,97,251.8,441,806.4,Sim,Não,268.8,0,19,Sim,0,IN,376-7145,Masculino,41,Não,Não,Sim,2,Sim,2 Anos,Débito Automático,39,2468,,
7442-WYYL,Não,51,343,772.2,153,474.3,Sim,Sim,0,0,7,Sim,0,MI,402-9691,Feminino,58,Não,Não,Sim,3,Sim,Mensal,Débito Automático,34,1741,,
6611-WMPL,Não,11,48,163.8,55,125.4,Sim,Não,31.4,0,6,Sim,0,OH,407-2248,Masculino,67,Não,Sim,Sim,5,Sim,Mensal,Cheque,40,437,,
3069-BZPA,Não,66,185,397.9,132,765.6,Sim,Não,153.1,0,5,Sim,0,WV,380-5286,Masculino,36,Não,Não,Sim,3,Sim,Anual,Débito Automático,45,2967,,
4655-GBNW,Não,55,213,606.4,275,506,Sim,Não,126.5,0,10,Sim,0,KY,392-1616,Masculino,29,Sim,Não,Sim,3,Não,Mensal,Débito Automático,30,1670,,
9075-XEDX,Não,73,219,580.5,219,912.5,Sim,Não,304.2,0,4,Não,52,MI,391-6607,Masculino,74,Não,Sim,Sim,5,Sim,2 Anos,Cartão de Crédito,61,4392,,
3897-IPOC,Não,57,292,573.4,399,678.3,Sim,Não,169.6,0,17,Sim,0,NJ,379-6652,Masculino,33,Não,Não,Sim,4,Não,Anual,Cartão de Crédito,28,1581,,
4052-AJRN,Não,35,346,560.8,140,301,Sim,Não,150.5,0,0,Não,0,ID,384-1833,Masculino,50,Não,Não,Sim,4,Não,2 Anos,Cartão de Crédito,8,287,,
6107-RQUC,Não,23,112,325.5,92,179.4,Sim,Não,89.7,0,0,Não,0,NY,391-1348,Feminino,49,Não,Não,Sim,6,Não,2 Anos,Cartão de Crédito,7,164,,
3408-YHBB,Não,68,353,949.8,204,455.6,Sim,Não,113.9,0,0,Não,0,AL,408-4174,Masculino,50,Não,Não,Sim,4,Não,2 Anos,Cartão de Crédito,9,641,,
0703-WTCZ,Não,69,641,1033.1,207,372.6,Sim,Não,186.3,0,4,Não,32,OK,406-5059,Masculino,85,Não,Sim,Sim,6,Sim,Anual,Cartão de Crédito,52,3615,,
2686-CENF,Não,73,234,437.6,146,569.4,Sim,Não,113.9,0,13,Sim,0,AL,404-5387,Feminino,46,Não,Não,Sim,4,Sim,2 Anos,Débito Automático,45,3307,,
6612-TNQD,Não,34,170,503,102,404.6,Sim,Não,202.3,0,4,Sim,0,RI,339-4317,Masculino,57,Não,Não,Sim,6,Não,Anual,Débito Automático,21,709,,
1854-WFOV,Não,72,110,288.9,216,568.8,Sim,Não,284.4,0,26,Sim,0,AK,364-7719,Masculino,43,Não,Não,Sim,5,Sim,2 Anos,Débito Automático,30,2155,,
7882-NBXR,Não,71,163,355.6,142,816.5,Sim,Não,204.1,0,12,Não,68,NY,421-1189,Feminino,28,Sim,Não,Sim,2,Sim,2 Anos,Débito Automático,42,3000,,
5754-NZGW,Não,60,306,894,240,612,Sim,Não,306,0,0,Não,0,GA,419-8987,Masculino,45,Não,Não,Sim,6,Não,2 Anos,Débito Automático,7,423,,
3228-UDAL,Não,20,195,281.5,120,202,Sim,Sim,0,0,0,Não,0,UT,402-9980,Feminino,29,Sim,Não,Sim,2,Não,2 Anos,Cartão de Crédito,13,259,,
4574-SKUQ,Não,7,44,118.5,35,63.7,Sim,Não,31.9,0,26,Sim,0,WY,389-8606,Masculino,67,Não,Sim,Sim,2,Não,Mensal,Cartão de Crédito,30,220,,
2202-ZURT,Não,59,235,471.3,295,643.1,Sim,Não,128.6,0,4,Sim,0,ID,406-7261,Masculino,48,Não,Não,Sim,2,Sim,2 Anos,Cartão de Crédito,28,1627,,
3390-UZXE,Não,16,58,163.6,80,180.8,Sim,Não,60.3,0,10,Não,51,AZ,385-7387,Masculino,25,Sim,Não,Sim,2,Não,Anual,Débito Automático,52,853,,
0230-DICC,Não,57,252,630.4,114,587.1,Sim,Não,293.6,0,0,Não,0,DE,406-2454,Feminino,31,Não,Não,Sim,3,Não,2 Anos,Cartão de Crédito,9,532,,
1758-IESD,Não,31,122,345.8,186,424.7,Sim,Não,212.4,0,30,Sim,0,FL,349-9566,Masculino,29,Sim,Não,Sim,2,Sim,Anual,Débito Automático,40,1259,,
6262-XPYC,Não,1,3,11,2,10.3,Sim,Não,2.1,0,0,Não,0,ME,350-2012,Feminino,66,Não,Sim,Sim,6,Não,Mensal,Cartão de Crédito,7,7,,
5402-NCHR,Não,65,316,654.4,260,299,Sim,Não,59.8,0,6,Sim,0,WV,350-1354,Feminino,33,Não,Não,Sim,5,Não,Anual,Débito Automático,38,2475,,
6106-VOTH,Não,73,286,870.1,365,773.8,Sim,Não,193.5,0,19,Não,19,WY,392-6856,Masculino,46,Não,Não,Sim,2,Sim,2 Anos,Débito Automático,52,3755,,
8825-VLKN,Não,66,142,330.2,396,508.2,Sim,Não,254.1,1,0,Não,0,OR,339-1405,Masculino,61,Não,Não,Sim,6,Não,2 Anos,Cartão de Crédito,8,504,,
6956-SKNL,Não,10,17,52.5,40,128,Sim,Não,32,2,18,Sim,0,KS,347-4112,Masculino,78,Não,Sim,Sim,2,Não,Anual,Débito Automático,12,122,,
0088-QDAI,Não,39,101,197.3,117,413.4,Sim,Não,206.7,2,11,Sim,0,ME,402-9982,Masculino,60,Não,Não,Sim,2,Sim,Anual,Débito Automático,35,1398,,
4704-FUAL,Não,64,268,637.9,256,505.6,Sim,Não,252.8,1,0,Não,0,ND,414-4162,Masculino,54,Não,Não,Sim,2,Não,2 Anos,Débito Automático,8,489,,
9620-DOEB,Não,16,48,125.1,64,224,Sim,Não,74.7,0,0,Não,0,CO,377-1479,Feminino,23,Sim,Não,Sim,4,Não,Mensal,Débito Automático,13,202,,
0927-IILK,Não,33,76,163,33,303.6,Sim,Não,101.2,1,0,Não,0,AR,396-2867,Masculino,36,Não,Não,Sim,5,Não,2 Anos,Cartão de Crédito,10,318,,
7804-WNUA,Não,60,176,419.1,240,468,Sim,Não,156,0,0,Não,0,ND,358-8729,Feminino,36,Não,Não,Sim,6,Não,2 Anos,Débito Automático,6,379,,
6487-RNBN,Não,52,371,627.5,312,618.8,Sim,Não,154.7,1,0,Não,0,CT,401-6162,Masculino,36,Não,Não,Sim,4,Não,2 Anos,Cartão de Crédito,7,372,,
6793-AMSG,Não,47,86,283.8,517,394.8,Sim,Não,197.4,1,11,Não,38,NH,341-7332,Masculino,69,Não,Sim,Sim,3,Não,Anual,Débito Automático,42,1989,,
1702-CEOI,Não,28,75,193.3,84,271.6,Sim,Não,67.9,0,7,Sim,0,DC,368-8964,Masculino,58,Não,Não,Sim,3,Sim,Mensal,Cartão de Crédito,39,1088,,
4292-UZXK,Não,14,62,148.9,28,96.6,Sim,Não,32.2,1,6,Sim,0,VA,396-2719,Feminino,57,Não,Não,Sim,3,Não,Mensal,Cheque,36,488,,
7293-LCWA,Não,4,19,48.4,8,36.8,Sim,Não,7.4,0,24,Sim,0,NJ,405-6943,Feminino,20,Sim,Não,Sim,5,Não,Mensal,Débito Automático,28,123,,
0534-EWKV,Não,25,69,176.3,125,180,Sim,Não,60,1,15,Sim,0,IN,342-6696,Masculino,55,Não,Não,Sim,4,Não,Mensal,Débito Automático,25,625,,
4086-ONYS,Não,33,171,490.2,0,0,Não,Sim,0,1,4,Sim,0,DC,406-5870,Masculino,47,Não,Não,Sim,5,Sim,Mensal,Cartão de Crédito,15,485,,
6390-YPYY,Não,7,20,50.6,28,88.9,Sim,Não,17.8,0,6,Sim,0,CO,327-1319,Masculino,46,Não,Não,Sim,2,Sim,Mensal,Cartão de Crédito,30,218,,
4586-OCHA,Não,2,14,34.4,8,21,Sim,Não,5.3,1,27,Sim,0,AL,399-4094,Feminino,57,Não,Não,Sim,2,Não,Mensal,Cartão de Crédito,19,43,,
8497-QVPT,Não,5,42,73.8,0,0,Não,Sim,0,0,10,Sim,0,WV,330-2693,Feminino,48,Não,Não,Sim,2,Não,Mensal,Cartão de Crédito,22,109,,
7565-MPHA,Não,28,150,441.4,112,263.2,Sim,Não,52.6,0,11,Sim,0,WI,403-7627,Masculino,52,Não,Não,Sim,2,Não,Mensal,Cartão de Crédito,21,568,,
7161-QZBW,Não,20,58,119.2,0,0,Não,Sim,0,2,0,Não,0,VA,364-9040,Feminino,50,Não,Não,Sim,6,Não,Mensal,Débito Automático,9,180,,
0283-YVCJ,Não,1,3,8,5,14.6,Sim,Não,3.7,0,0,Não,0,GA,366-3944,Feminino,21,Sim,Não,Sim,2,Não,Mensal,Débito Automático,10,10,,
7457-DWYU,Não,55,161,490.9,330,363,Sim,Não,121,0,19,Não,8,UT,355-9360,Feminino,40,Não,Não,Sim,2,Sim,Anual,Débito Automático,40,2166,,
5815-VHDP,Não,15,76,174.9,60,183,Sim,Não,61,2,0,Não,0,FL,343-6314,Feminino,46,Não,Não,Sim,6,Não,Mensal,Cartão de Crédito,9,136,,
3526-MWUO,Não,32,67,225.2,96,316.8,Sim,Não,63.4,1,38,Sim,0,ME,350-5883,Masculino,38,Não,Não,Sim,5,Sim,Mensal,Débito Automático,13,434,,
8872-VVHF,Não,38,50,153.9,76,448.4,Sim,Não,224.2,0,0,Não,0,NH,376-4856,Masculino,43,Não,Não,Sim,2,Não,2 Anos,Cartão de Crédito,8,322,,
5976-ELQZ,Não,38,90,225.7,114,387.6,Sim,Não,193.8,1,3,Sim,0,IN,397-6255,Feminino,32,Não,Não,Sim,6,Não,Mensal,Débito Automático,38,1431,,
1995-UAWD,Não,62,328,557.3,186,613.8,Sim,Não,153.5,0,27,Sim,0,GA,403-6850,Masculino,75,Não,Sim,Sim,5,Não,Anual,Débito Automático,39,2438,,
9021-LSVM,Não,73,271,585.6,365,795.7,Sim,Não,159.1,2,8,Sim,0,WA,354-9492,Feminino,55,Não,Não,Sim,6,Sim,2 Anos,Débito Automático,52,3828,,
4724-EZGP,Não,62,495,997.4,186,923.8,Sim,Não,231,1,3,Sim,0,MO,353-7822,Masculino,57,Não,Não,Sim,3,Sim,2 Anos,Débito Automático,43,2696,,
0521-IEZA,Não,5,9,23,0,0,Não,Sim,0,2,0,Não,0,NE,348-5567,Masculino,43,Não,Não,Sim,4,Não,2 Anos,Cartão de Crédito,13,59,,
1293-MPGR,Não,57,288,803.4,342,632.7,Sim,Não,316.4,0,37,Sim,0,MA,366-3358,Masculino,26,Sim,Não,Sim,3,Sim,Anual,Cartão de Crédito,51,2903,,
7842-OZTM,Não,64,241,636.1,192,697.6,Sim,Não,348.8,0,0,Não,0,OK,359-9972,Masculino,67,Não,Sim,Sim,6,Não,2 Anos,Cartão de Crédito,9,563,,
2539-JLNJ,Não,46,207,464.8,138,478.4,Sim,Não,159.5,2,3,Sim,0,WA,354-6960,Masculino,32,Não,Não,Sim,6,Sim,2 Anos,Débito Automático,49,2291,,
7710-FEOW,Não,36,163,462.9,144,198,Sim,Não,99,1,10,Sim,0,CO,377-2235,Masculino,25,Sim,Não,Sim,5,Não,Anual,Cartão de Crédito,30,1055,,
0557-CKQP,Não,32,164,411,64,384,Sim,Não,192,0,19,Sim,0,VT,416-5623,Masculino,36,Não,Não,Sim,6,Sim,Mensal,Débito Automático,37,1165,,
9732-DFTD,Não,9,41,102.8,36,135,Sim,Não,67.5,1,0,Não,0,CO,393-4027,Feminino,26,Sim,Não,Sim,3,Não,Mensal,Cheque,10,83,,
9346-FKVL,Não,74,477,1035.6,222,784.4,Sim,Não,392.2,0,7,Sim,0,IA,332-2965,Masculino,43,Não,Não,Sim,2,Sim,Anual,Débito Automático,49,3591,,
4126-EOSK,Não,71,267,785.2,284,745.5,Sim,Não,248.5,2,0,Não,0,MO,355-2464,Masculino,24,Sim,Não,Sim,3,Não,2 Anos,Débito Automático,12,887,,
4412-WRLH,Não,32,154,220.6,64,345.6,Sim,Não,69.1,0,4,Sim,0,NC,334-7685,Feminino,58,Não,Não,Sim,5,Sim,Mensal,Débito Automático,21,665,,
5560-MPFR,Não,68,566,1085.6,340,530.4,Sim,Não,176.8,1,13,Sim,0,ME,413-4039,Feminino,31,Não,Não,Sim,5,Não,2 Anos,Cartão de Crédito,45,3069,,
6063-MVXJ,Não,29,176,411,145,191.4,Sim,Não,47.9,2,19,Sim,0,HI,343-2077,Feminino,57,Não,Não,Sim,2,Sim,Anual,Débito Automático,44,1286,,
6842-IDVE,Não,13,63,190.1,65,84.5,Sim,Não,16.9,1,10,Não,5,IA,402-1725,Feminino,54,Não,Não,Sim,6,Não,Mensal,Débito Automático,11,144,,
2804-ELFZ,Não,54,359,705,324,496.8,Sim,Não,124.2,1,25,Sim,0,NV,399-9802,Feminino,60,Não,Não,Sim,2,Não,Mensal,Débito Automático,50,2703,,
7654-DNHX,Não,4,12,41.6,20,53.6,Sim,Não,13.4,1,0,Não,0,NJ,332-5949,Masculino,42,Não,Não,Sim,4,Não,Mensal,Cheque,8,32,,
0421-SNKK,Não,32,86,253.7,128,352,Sim,Não,176,3,15,Sim,0,MN,393-6376,Feminino,64,Não,Não,Sim,6,Sim,Anual,Cartão de Crédito,43,1359,,
1920-WFZR,Não,37,59,148.2,111,407,Sim,Não,81.4,2,0,Não,0,AL,351-6585,Masculino,45,Não,Não,Sim,3,Não,2 Anos,Débito Automático,10,369,,
5069-BUOZ,Não,71,143,498.8,213,504.1,Sim,Não,252.1,0,0,Não,0,AR,408-3610,Feminino,32,Não,Não,Sim,6,Não,2 Anos,Débito Automático,12,831,,
8240-CWYS,Não,32,129,284.7,160,409.6,Sim,Não,204.8,2,19,Não,80,GA,389-9120,Feminino,48,Não,Não,Sim,2,Não,Mensal,Débito Automático,42,1321,,
7025-IOSR,Não,3,18,32,9,27.6,Sim,Não,13.8,1,0,Não,0,WV,417-5320,Masculino,48,Não,Não,Sim,4,Não,Mensal,Cartão de Crédito,10,30,,
7760-JITW,Não,41,192,577.8,164,282.9,Sim,Não,141.5,1,0,Não,0,MO,372-9816,Masculino,21,Sim,Não,Sim,3,Não,2 Anos,Cartão de Crédito,8,349,,
7564-DULN,Não,71,135,353.5,71,702.9,Sim,Não,140.6,2,0,Não,0,NV,378-8572,Feminino,60,Não,Não,Sim,5,Não,2 Anos,Débito Automático,10,678,,
9898-QCSE,Não,28,105,196.4,112,476,Sim,Não,119,2,0,Não,0,NV,395-8595,Masculino,22,Sim,Não,Sim,3,Não,Mensal,Cartão de Crédito,9,248,,
3923-DZKT,Não,22,120,154,110,169.4,Sim,Não,33.9,0,0,Não,0,MI,375-8934,Feminino,33,Não,Não,Sim,4,Não,2 Anos,Cartão de Crédito,9,187,,
9946-STKH,Não,9,15,34.6,18,86.4,Sim,Não,21.6,0,0,Não,0,TN,395-4757,Feminino,27,Sim,Não,Sim,2,Não,2 Anos,Cartão de Crédito,13,116,,
3440-FOHR,Não,4,10,28.7,12,27.2,Sim,Não,6.8,0,12,Sim,0,VT,408-5183,Masculino,41,Não,Não,Sim,3,Não,Mensal,Cartão de Crédito,25,104,,
7602-SQEW,Não,40,247,566.6,0,0,Não,Não,0,2,4,Sim,0,HI,336-6128,Feminino,63,Não,Não,Sim,4,Não,Mensal,Cartão de Crédito,20,805,,
5107-HRQS,Não,51,123,306,0,0,Não,Não,0,1,12,Sim,0,VA,400-6257,Feminino,38,Não,Não,Sim,2,Não,Mensal,Débito Automático,32,1613,,
5852-QHTA,Não,27,132,273.3,0,0,Não,Não,0,0,12,Não,93,UT,411-6663,Masculino,33,Não,Não,Sim,3,Não,Mensal,Débito Automático,35,943,,
0995-LODK,Não,68,209,479.1,0,0,Não,Não,0,4,5,Sim,0,MO,390-1612,Masculino,65,Não,Sim,Sim,2,Sim,2 Anos,Débito Automático,31,2111,,
5980-OMJP,Não,15,44,89.4,0,0,Não,Sim,0,1,6,Sim,0,FL,387-9855,Feminino,64,Não,Não,Sim,6,Não,Mensal,Débito Automático,24,363,,
3394-KRCV,Não,42,90,212,0,0,Não,Não,0,2,30,Sim,0,TX,385-7082,Feminino,32,Não,Não,Sim,3,Sim,Mensal,Débito Automático,50,2112,,
7685-UREJ,Não,16,44,124.6,0,0,Não,Não,0,2,11,Não,43,NC,396-4845,Feminino,51,Não,Não,Sim,4,Não,Mensal,Cartão de Crédito,11,175,,
1012-ZGCQ,Não,58,283,808.4,0,0,Não,Não,0,2,27,Sim,0,NH,358-1778,Feminino,34,Não,Não,Sim,6,Não,Mensal,Débito Automático,45,2617,,
2494-JEGP,Não,3,9,25.9,0,0,Não,Não,0,0,4,Sim,0,MN,372-6623,Feminino,65,Não,Sim,Sim,3,Não,Mensal,Débito Automático,26,76,,
8563-HTZO,Não,10,31,80,0,0,Não,Não,0,2,0,Não,0,SD,397-5381,Masculino,38,Não,Não,Sim,4,Não,2 Anos,Cartão de Crédito,9,90,,
5937-FNGM,Não,71,176,427.7,0,0,Não,Não,0,1,30,Sim,0,VA,360-8666,Feminino,27,Sim,Não,Sim,2,Sim,2 Anos,Débito Automático,27,1921,,
8142-LWBP,Não,67,324,741.8,0,0,Não,Não,0,1,2,Sim,0,ND,347-9737,Masculino,64,Não,Não,Sim,2,Não,Anual,Débito Automático,27,1852,,
7175-TMBU,Não,5,31,69.9,0,0,Não,Não,0,0,3,Sim,0,HI,333-7961,Masculino,37,Não,Não,Sim,2,Não,Mensal,Cartão de Crédito,18,86,,
9435-RPWV,Não,13,65,196.1,0,0,Não,Não,0,0,0,Não,0,WI,364-2439,Masculino,57,Não,Não,Sim,6,Não,Mensal,Débito Automático,13,166,,
0391-ZUPB,Não,21,105,250.6,0,0,Não,Não,0,0,0,Não,0,WV,411-8043,Feminino,21,Sim,Não,Sim,4,Não,Mensal,Débito Automático,8,170,,
2838-ZFPU,Não,54,143,428.7,0,0,Não,Não,0,0,29,Sim,0,KS,413-4831,Masculino,54,Não,Não,Sim,3,Não,Anual,Débito Automático,56,2984,,
8322-WQXX,Não,47,183,474.8,0,0,Não,Não,0,0,27,Sim,0,MA,411-7353,Feminino,55,Não,Não,Sim,3,Não,Mensal,Cartão de Crédito,52,2461,,
8548-FSVV,Não,27,127,377,0,0,Não,Não,0,0,0,Não,0,PA,361-5225,Masculino,48,Não,Não,Sim,4,Não,2 Anos,Cartão de Crédito,6,167,,
0802-YAUD,Não,3,5,12.6,0,0,Não,Não,0,0,0,Não,0,NV,350-7306,Masculino,56,Não,Não,Sim,5,Não,Mensal,Cartão de Crédito,6,16,,
2313-FFNH,Não,25,112,252.6,0,0,Não,Não,0,0,14,Sim,0,TN,353-8849,Feminino,25,Sim,Não,Sim,6,Não,Mensal,Débito Automático,28,713,,
5696-GKII,Não,60,222,665.1,420,864,Sim,Sim,0,0,0,Não,0,WY,338-6018,Feminino,43,Não,Não,Sim,3,Não,2 Anos,Cartão de Crédito,9,528,,
